138, -1998, 913
-6, -1998, 714
-212, -1974, 520
-353, -1798, 316
-488, -1501, 255
-674, -1156, 219
-921, -512, 232
-1017, 470, 392
-1105, 1179, 919
-1592, 1442, 1720
-1557, 1472, 1998
-1082, 1032, 1992
-556, 452, 1908
-78, -23, 1657
182, -219, 1457
301, -382, 1193
351, -523, 1114
247, -568, 1134
71, -532, 1195
-,-,-
-567, 665, -246
-820, 1303, -504
-1231, 1928, -858
-1691, 1997, -925
-1826, 1476, -615
-1524, 21, 300
-870, -1452, 1690
-274, -1998, 1998
-177, -1998, 1998
-93, -1998, 1998
21, -1998, 1998
141, -1998, 1967
176, -1998, 1568
-9, -1998, 1393
-119, -1998, 1350
-135, -1998, 1257
-169, -1998, 980
-239, -1998, 742
-345, -1946, 631
-431, -1783, 549
-484, -1587, 529
-561, -1283, 407
-658, -941, 334
-768, -485, 501
-721, 34, 830
-778, 717, 1129
-1116, 1327, 1565
-1321, 1551, 1985
-1119, 1230, 1998
-681, 751, 1951
-259, 345, 1539
201, -110, 1330
201, -110, 1330
264, -197, 1036
260, -320, 1035
168, -398, 1067
33, -403, 1147
-,-,-
-140, 355, 67
-389, 598, 41
-556, 836, -133
-673, 1045, -253
-753, 1275, -351
-818, 1485, -498
-983, 1577, -531
-1147, 1322, -307
-1134, 497, 258
-846, -814, 1130
-520, -1895, 1876
-560, -1998, 1998
-473, -1998, 1998
-359, -1998, 1998
-383, -1998, 1911
-425, -1998, 1998
-292, -1998, 1829
-212, -1998, 1606
-135, -1998, 1195
-113, -1998, 939
-204, -1998, 657
-373, -1998, 452
-520, -1866, 314
-543, -1569, 115
-472, -1277, -60
-434, -1051, -206
-633, -618, -97
-661, -103, 499
-831, 483, 1160
-1421, 1477, 1918
-1709, 1994, 1998
-1184, 1765, 1998
-584, 1137, 1987
-192, 614, 1758
-16, 243, 1411
66, 10, 1160
87, -170, 1024
87, -170, 1024
51, -246, 941
-34, -242, 952
-54, -284, 968
-18, -358, 978
4, -407, 1025
-,-,-
-61, 283, 210
-265, 465, 156
-478, 710, 79
-644, 1081, -146
-827, 1543, -385
-1013, 1802, -534
-1130, 1694, -562
-1110, 1244, -544
-819, 467, -312
-393, -592, 306
-29, -1593, 1333
-66, -1998, 1975
-150, -1998, 1998
-207, -1998, 1998
-15, -1998, 1998
90, -1998, 1907
14, -1998, 1978
-83, -1998, 1814
-177, -1998, 1451
-95, -1998, 989
-84, -1998, 620
-84, -1998, 620
-219, -1998, 278
-347, -1945, 47
-468, -1667, -158
-599, -1189, -156
-598, -624, -85
-443, 190, 531
-846, 1097, 1358
-1871, 1924, 1995
-1998, 1997, 1998
-1690, 1493, 1998
-509, 296, 1751
376, -464, 1137
613, -644, 750
520, -687, 766
242, -619, 875
26, -562, 909
-72, -527, 957
-62, -522, 973
-62, -522, 973
-55, -511, 1046
-54, -473, 1074
-,-,-
-525, 1032, -348
-714, 1253, -541
-931, 1327, -678
-1010, 1322, -770
-992, 1106, -729
-881, 605, -312
-667, -73, 426
-464, -639, 951
-540, -995, 1539
-775, -1402, 1998
-791, -1594, 1998
-735, -1581, 1998
-663, -1540, 1998
-429, -1740, 1997
-207, -1943, 1774
-243, -1951, 1600
-273, -1845, 1398
-304, -1713, 1111
-172, -1703, 925
-59, -1801, 853
9, -1968, 711
-68, -1998, 592
-315, -1998, 451
-667, -1998, 347
-953, -1998, 151
-1139, -1950, -118
-1320, -1430, -299
-1364, -559, -311
-1016, 553, 192
-1182, 1357, 1099
-1888, 1949, 1923
-1998, 1997, 1998
-1751, 1968, 1998
-942, 1277, 1944
-295, 524, 1509
78, 52, 1218
301, -275, 1052
239, -301, 981
51, -268, 1055
-140, -252, 1097
-240, -312, 1297
-,-,-
-169, 279, 208
-286, 404, 61
-505, 623, 37
-708, 955, -147
-911, 1355, -295
-1124, 1638, -276
-1217, 1488, -193
-1103, 973, 74
-848, 219, 620
-848, 219, 620
-462, -506, 1120
-278, -1033, 1484
-112, -1712, 1776
116, -1998, 1998
248, -1998, 1997
82, -1998, 1715
-186, -1998, 1429
-408, -1998, 1432
-563, -1998, 1711
-560, -1998, 1734
-324, -1990, 962
-213, -1973, 830
-213, -1973, 759
-222, -1948, 759
-343, -1840, 670
-467, -1697, 518
-617, -1522, 490
-752, -1117, 409
-760, -429, 305
-566, 340, 359
-483, 1111, 800
-758, 1751, 1329
-1262, 1912, 1948
-1287, 1493, 1998
-761, 751, 1970
-114, 94, 1530
317, -233, 1147
391, -323, 955
288, -410, 953
132, -477, 1045
-15, -462, 1116
-100, -430, 1175
-122, -452, 1247
-,-,-
-538, 577, 35
-538, 577, 35
-1013, 1140, -34
-1427, 1831, -195
-1547, 1997, -454
-1418, 1899, -688
-1086, 857, -555
-656, -431, 314
-231, -1618, 1368
222, -1998, 1958
463, -1998, 1998
266, -1998, 1998
30, -1998, 1998
-9, -1998, 1898
-162, -1998, 1565
-340, -1998, 1487
-426, -1996, 1151
-335, -1974, 1003
-200, -1998, 718
-92, -1998, 637
-107, -1998, 522
-246, -1962, 480
-343, -1837, 417
-495, -1545, 520
-660, -1139, 450
-800, -580, 494
-764, 115, 960
-889, 945, 1452
-1166, 1888, 1649
-1233, 1997, 1738
-922, 1656, 1949
-454, 700, 1932
-23, 6, 1828
250, -305, 1481
374, -449, 1151
371, -571, 1015
315, -627, 977
315, -627, 977
225, -603, 925
131, -530, 943
70, -476, 1035
65, -502, 1192
99, -550, 1310
106, -550, 1411
-,-,-
-548, 759, -277
-1370, 1703, -606
-1987, 1997, -894
-1998, 1997, -1056
-1998, 1710, -917
-1577, -214, -153
-544, -1887, 1077
-28, -1998, 1974
205, -1998, 1998
-26, -1998, 1998
-462, -1996, 1998
-508, -1819, 1998
-337, -1700, 1981
-199, -1593, 1700
-153, -1438, 1382
-184, -1293, 1161
-176, -1171, 933
-107, -1127, 823
19, -1192, 617
71, -1347, 484
69, -1582, 421
-41, -1743, 376
-252, -1706, 329
-412, -1502, 221
-527, -1267, 238
-615, -1024, 302
-667, -645, 482
-573, -115, 818
-529, 297, 1204
-529, 297, 1204
-716, 801, 1773
-1032, 1201, 1998
-1118, 1334, 1998
-826, 1069, 1849
-392, 610, 1421
46, 98, 1081
305, -240, 886
323, -395, 886
235, -462, 1005
99, -461, 1123
-32, -457, 1271
-114, -484, 1382
-137, -492, 1419
-,-,-
-53, 456, -164
-265, 711, -476
-672, 1319, -626
-964, 1950, -744
-1215, 1974, -1023
-1522, 1513, -802
-1510, 438, -52
-1148, -616, 816
-802, -1261, 1494
-521, -1839, 1915
-390, -1998, 1998
-524, -1998, 1998
-767, -1983, 1998
-660, -1998, 1590
-591, -1998, 1441
-545, -1998, 1390
-517, -1998, 1173
-296, -1998, 1050
-107, -1998, 956
-67, -1998, 850
-153, -1987, 642
-371, -1743, 541
-644, -1403, 492
-900, -955, 414
-1051, -419, 480
-957, 384, 769
-957, 384, 769
-798, 1043, 1041
-983, 1562, 1341
-1174, 1657, 1774
-927, 1255, 1839
-398, 688, 1641
1, 237, 1327
154, -54, 1064
191, -228, 910
166, -349, 868
108, -432, 860
29, -452, 929
29, -452, 929
-68, -439, 1020
-126, -432, 1073
-125, -435, 1131
-88, -457, 1205
-,-,-
-250, 660, -95
-619, 1024, -533
-1077, 1595, -829
-1444, 1997, -1021
-1650, 1997, -952
-1548, 1817, -561
-1258, 866, 24
-928, -314, 1052
-701, -1380, 1929
-530, -1995, 1998
-311, -1998, 1998
-362, -1998, 1998
-433, -1998, 1998
-387, -1998, 1998
-327, -1998, 1674
-362, -1985, 1393
-324, -1819, 1051
-278, -1739, 788
-260, -1746, 507
-450, -1645, 423
-699, -1480, 379
-823, -1296, 368
-843, -1039, 341
-791, -707, 344
-661, -346, 452
-348, 3, 904
-348, 3, 904
-283, 270, 1381
-640, 706, 1842
-861, 1127, 1998
-851, 1193, 1998
-750, 1044, 1969
-517, 741, 1668
-266, 457, 1278
93, 12, 1055
232, -255, 877
232, -255, 877
188, -362, 952
44, -379, 1009
-29, -416, 1101
-61, -473, 1202
-44, -562, 1323
5, -653, 1433
-,-,-
-297, 602, -194
-584, 1090, -315
-918, 1647, -435
-1216, 1977, -684
-1501, 1982, -840
-1740, 1589, -705
-1667, 763, -188
-1323, -287, 543
-781, -1544, 1290
-338, -1998, 1946
-105, -1998, 1998
-242, -1998, 1998
-382, -1998, 1998
-253, -1998, 1825
-273, -1998, 1898
-356, -1998, 1627
-368, -1998, 1525
-247, -1984, 886
-233, -1856, 653
-233, -1856, 653
-245, -1660, 498
-370, -1416, 389
-536, -1172, 350
-623, -936, 330
-646, -704, 352
-594, -14, 535
-477, 777, 778
-668, 1291, 1217
-1004, 1525, 1842
-1019, 1265, 1998
-739, 751, 1998
-312, 252, 1799
42, -108, 1363
194, -289, 1041
250, -429, 897
219, -494, 845
114, -480, 884
12, -454, 1029
12, -454, 1029
-46, -466, 1193
-89, -468, 1400
-,-,-
-7, 256, 68
-110, 321, -99
-343, 494, -127
-617, 1080, -156
-877, 1839, -438
-1340, 1997, -522
-1684, 1997, -40
-1653, 1656, 468
-1304, 236, 979
-684, -1201, 1594
-269, -1979, 1629
-131, -1998, 1762
49, -1998, 1858
149, -1998, 1569
227, -1998, 1309
107, -1998, 1105
-127, -1998, 1177
-242, -1998, 1126
-286, -1998, 1001
-193, -1960, 726
-113, -1882, 510
-134, -1840, 360
-304, -1695, 305
-505, -1436, 281
-659, -1182, 194
-726, -924, 189
-643, -556, 343
-646, 92, 554
-646, 92, 554
-767, 620, 781
-1196, 1099, 1616
-1413, 1246, 1998
-1141, 947, 1998
-662, 670, 1970
-311, 377, 1612
-71, 29, 1222
67, -266, 1035
68, -442, 989
-47, -485, 1040
-47, -485, 1040
-172, -487, 1095
-255, -494, 1162
-264, -519, 1233
-241, -540, 1354
-,-,-
-455, 974, -309
-975, 1361, -513
-1539, 1767, -517
-1809, 1791, -493
-1665, 1044, -522
-1266, 99, -339
-925, -711, 251
-482, -1672, 1017
88, -1998, 1729
207, -1998, 1965
34, -1998, 1998
-114, -1998, 1997
-251, -1998, 1794
-541, -1998, 1847
-626, -1998, 1891
-550, -1998, 1657
-482, -1940, 1173
-405, -1821, 991
-271, -1849, 1023
-229, -1822, 946
-319, -1658, 702
-428, -1395, 554
-530, -1129, 506
-621, -825, 463
-745, -295, 381
-748, 506, 442
-793, 1119, 955
-1027, 1198, 1498
-1098, 1070, 1889
-937, 854, 1870
-673, 603, 1632
-340, 276, 1384
-126, 92, 1185
-126, 92, 1185
2, -41, 1016
79, -187, 928
85, -247, 937
11, -263, 978
-47, -288, 1083
-94, -331, 1254
-112, -331, 1430
-112, -362, 1430
-103, -389, 1540
-,-,-
-535, 975, -196
-897, 1533, -278
-1343, 1907, -347
-1545, 1862, -264
-1465, 1206, 163
-1197, 172, 710
-829, -808, 1297
-529, -1534, 1838
-327, -1973, 1998
-451, -1998, 1996
-374, -1998, 1832
-179, -1998, 1431
-131, -1998, 1219
-336, -1998, 1332
-420, -1998, 1135
-367, -1998, 1075
-211, -1998, 708
-248, -1998, 532
-401, -1968, 366
-641, -1660, 345
-641, -1660, 345
-840, -1264, 175
-981, -843, 168
-971, -567, 278
-864, 32, 585
-721, 663, 1013
-898, 922, 1689
-1009, 908, 1998
-817, 684, 1998
-513, 469, 1991
-238, 203, 1675
118, -233, 1276
222, -433, 969
191, -517, 838
116, -560, 793
116, -560, 793
6, -572, 846
-74, -639, 975
-134, -697, 1114
-141, -743, 1222
-138, -759, 1347
-,-,-
-223, 676, 86
-440, 1086, -201
-798, 1505, -454
-1150, 1931, -507
-1331, 1744, -566
-1269, 1027, -482
-1210, 165, 28
-1032, -733, 877
-800, -1661, 1827
-632, -1998, 1998
-482, -1998, 1998
-368, -1998, 1998
-274, -1998, 1976
-320, -1998, 1571
-367, -1998, 1431
-335, -1998, 1054
-351, -1998, 1033
-296, -1998, 727
-327, -1998, 476
-376, -1946, 225
-419, -1827, 92
-529, -1658, 70
-679, -1403, 134
-781, -1103, 246
-717, -713, 364
-568, -214, 772
-716, 380, 1321
-1162, 1040, 1897
-1308, 1342, 1998
-1097, 1154, 1998
-696, 731, 1998
-290, 289, 1745
50, -71, 1261
198, -215, 849
185, -304, 715
55, -365, 813
-104, -406, 979
-104, -406, 979
-207, -413, 1107
-227, -459, 1224
-,-,-
-490, 712, -23
-490, 712, -23
-1003, 1386, -260
-1650, 1969, -345
-1998, 1997, -288
-1982, 123, 144
-1982, 123, 144
-1305, -1800, 1297
-362, -1998, 1998
-155, -1998, 1998
-103, -1998, 1963
-60, -1998, 1716
0, -1998, 1844
-53, -1998, 1510
-53, -1998, 1510
-217, -1984, 1143
-369, -1405, 689
-378, -1282, 604
-369, -1256, 503
-430, -1118, 411
-529, -901, 294
-529, -901, 294
-564, -733, 256
-602, -604, 356
-622, -393, 562
-548, -35, 911
-586, 289, 1341
-798, 593, 1841
-857, 815, 1998
-769, 916, 1931
-552, 729, 1750
-278, 353, 1529
-110, 72, 1212
-22, -143, 954
-22, -143, 954
35, -309, 822
79, -455, 703
78, -454, 688
0, -411, 711
-85, -400, 790
-85, -400, 790
-106, -457, 907
-81, -515, 994
-50, -533, 1007
-57, -498, 1085
-37, -493, 1140
11, -529, 1264
20, -556, 1453
10, -566, 1690
-,-,-
-148, 327, -118
-148, 327, -118
-242, 423, -98
-373, 623, -143
-574, 991, -239
-761, 1418, -290
-940, 1627, -346
-965, 1453, -193
-784, 864, 100
-462, 155, 381
-189, -533, 875
76, -1292, 1207
74, -1776, 1557
-46, -1998, 1901
-189, -1998, 1998
-213, -1998, 1998
-238, -1998, 1875
-262, -1998, 1998
-88, -1998, 1998
40, -1998, 1793
105, -1992, 1324
4, -1785, 1064
-190, -1524, 875
-331, -1344, 693
-454, -1119, 526
-588, -772, 519
-667, -212, 627
-704, 334, 764
-704, 334, 764
-899, 670, 1031
-1213, 1028, 1495
-1212, 1051, 1765
-1065, 955, 1736
-809, 785, 1567
-505, 526, 1286
-196, 238, 1098
-108, 76, 883
-36, -96, 848
-10, -245, 847
-28, -322, 880
-57, -384, 892
-57, -384, 892
-62, -445, 922
-45, -508, 949
-11, -561, 970
23, -569, 969
27, -541, 998
31, -530, 1050
18, -510, 1073
18, -510, 1073
-12, -471, 1133
-47, -427, 1253
-78, -408, 1355
-,-,-
-673, 949, -385
-1057, 1522, -342
-1377, 1893, -310
-1504, 1925, -392
-1426, 1372, -311
-1191, 340, -16
-823, -751, 472
-472, -1630, 1068
-104, -1998, 1455
88, -1998, 1878
5, -1998, 1996
-212, -1998, 1800
-502, -1998, 1572
-756, -1963, 1643
-739, -1900, 1787
-597, -1770, 1623
-425, -1615, 1422
-239, -1605, 1247
-102, -1646, 1093
-66, -1721, 900
-79, -1727, 729
-171, -1620, 626
-327, -1326, 521
-552, -865, 356
-787, -209, 326
-793, 333, 495
-758, 968, 740
-938, 1291, 1231
-1122, 1149, 1863
-1080, 861, 1998
-824, 600, 1892
-824, 600, 1892
-454, 275, 1471
-122, -46, 1159
20, -274, 968
47, -399, 912
-26, -404, 852
-115, -347, 849
-159, -360, 935
-168, -382, 1054
-162, -383, 1128
-,-,-
-17, 412, 262
-278, 643, 1
-732, 1027, -450
-1292, 1778, -1120
-1876, 1997, -1403
-1998, 1997, -1514
-1998, 1751, -1224
-1982, 124, -241
-1415, -1733, 1105
-966, -1998, 1996
-781, -1998, 1998
-111, -1998, 1998
3, -1998, 1902
3, -1998, 1902
53, -1998, 1987
122, -1998, 1579
162, -1998, 1318
127, -1998, 1000
-12, -1914, 863
-254, -1781, 773
-514, -1613, 731
-740, -1450, 721
-876, -1150, 746
-846, -530, 663
-572, 435, 701
-445, 1158, 895
-960, 1772, 1418
-1858, 1997, 1934
-1903, 1996, 1796
-993, 1151, 1382
134, -297, 1043
624, -652, 772
455, -433, 760
107, -299, 935
-140, -341, 1107
-228, -350, 1180
-199, -331, 1176
-179, -296, 1204
-163, -306, 1235
-159, -335, 1335
-,-,-
-1050, 1068, -425
-1764, 1816, -482
-1998, 1997, -497
-1998, 1996, -606
-1998, 1272, -517
-1917, -472, -13
-1026, -1919, 967
108, -1998, 1943
771, -1998, 1998
951, -1998, 1998
717, -1998, 1998
298, -1998, 1817
-77, -1950, 1903
-307, -1624, 1757
-380, -1298, 1505
-338, -1175, 1211
-112, -1451, 717
-112, -1451, 421
7, -1702, 421
36, -1798, 271
-39, -1824, 163
-241, -1560, 218
-489, -859, 475
-491, 54, 788
-848, 832, 1509
-1544, 1848, 1998
-1962, 1997, 1998
-1614, 1926, 1904
-633, 854, 1511
222, -144, 997
650, -595, 702
681, -697, 615
514, -702, 640
514, -702, 640
280, -629, 764
70, -522, 984
-92, -463, 1042
-168, -413, 1074
-137, -388, 1074
-41, -434, 1101
61, -496, 1098
91, -483, 1159
-,-,-
-113, 292, 357
-423, 700, 259
-976, 1379, 80
-1651, 1990, -156
-1998, 1997, -612
-1998, 1993, -981
-1997, 772, -894
-1517, -1330, 159
-784, -1998, 1500
-93, -1998, 1998
486, -1998, 1998
510, -1998, 1998
114, -1998, 1878
-195, -1998, 1851
-413, -1998, 1723
-492, -1937, 1649
-548, -1576, 1283
-503, -1350, 1060
-400, -1411, 874
-301, -1587, 677
-209, -1797, 432
-129, -1959, 273
-127, -1809, 158
-178, -1539, -82
-437, -984, 80
-806, -316, 516
-1532, 567, 1485
-1981, 1482, 1998
-1820, 1809, 1998
-1200, 1464, 1996
-578, 880, 1703
-128, 332, 1231
182, -43, 894
257, -162, 706
160, -235, 741
3, -320, 872
-84, -421, 960
-84, -421, 960
-103, -479, 995
-98, -480, 953
-63, -486, 963
-28, -517, 1019
-5, -546, 1092
-,-,-
-1390, 1591, -247
-1800, 1986, -129
-1998, 1944, -159
-1911, 1376, -253
-1600, 491, -122
-1168, -484, 236
-601, -1615, 747
-27, -1998, 1483
464, -1998, 1870
510, -1998, 1991
148, -1998, 1788
-101, -1998, 1673
-352, -1998, 1705
-490, -1998, 1903
-573, -1963, 1693
-536, -1713, 1485
-376, -1584, 1173
-244, -1521, 934
-194, -1513, 637
-240, -1581, 447
-274, -1645, 289
-293, -1694, 43
-389, -1569, -176
-513, -1216, -358
-596, -810, -261
-700, 73, 324
-996, 1008, 1088
-1439, 1263, 1918
-1475, 1002, 1998
-1162, 717, 1998
-744, 501, 1998
-356, 164, 1795
1, -159, 1334
176, -383, 897
155, -376, 697
18, -293, 626
-134, -285, 694
-161, -448, 911
-161, -448, 911
-143, -612, 1084
-,-,-
-371, 802, -49
-968, 1254, -233
-1641, 1903, -348
-1998, 1997, -612
-1998, 1915, -872
-1821, 738, -715
-1057, -952, -50
-297, -1960, 1006
216, -1998, 1895
375, -1998, 1998
296, -1998, 1998
161, -1998, 1962
-90, -1998, 1998
-294, -1923, 1998
-473, -1633, 1998
-401, -1377, 1769
-233, -1175, 1480
-50, -1139, 1226
96, -1192, 1009
121, -1329, 799
80, -1482, 639
-109, -1596, 544
-315, -1612, 461
-383, -1552, 342
-445, -1334, 274
-503, -977, 268
-595, -484, 350
-620, 200, 462
-876, 1208, 1148
-1398, 1946, 1702
-1528, 1859, 1998
-983, 1022, 1998
-139, 102, 1854
351, -335, 1297
434, -446, 1019
273, -421, 943
49, -342, 1016
-94, -313, 1046
-94, -313, 1069
-140, -332, 1069
-145, -343, 1104
-148, -322, 1141
-,-,-
-323, 420, -42
-882, 850, -66
-882, 850, -66
-1628, 1745, -48
-1998, 1997, -300
-1998, 1997, -661
-1998, 1760, -649
-1605, -484, 1
-635, -1985, 1555
255, -1998, 1998
510, -1998, 1998
190, -1998, 1998
65, -1998, 1998
59, -1998, 1998
-37, -1998, 1998
-147, -1994, 1767
-146, -1742, 1469
-124, -1457, 1154
-130, -1232, 880
-152, -1161, 611
-215, -1186, 463
-368, -1206, 391
-443, -1151, 322
-514, -995, 317
-562, -776, 342
-575, -465, 520
-465, -167, 723
-496, 89, 1009
-581, 541, 1452
-727, 829, 1946
-929, 918, 1998
-843, 755, 1998
-471, 359, 1727
-93, -36, 1271
-93, -36, 1271
129, -285, 990
164, -398, 840
69, -405, 803
-42, -402, 823
-112, -414, 874
-126, -458, 908
-133, -471, 947
-157, -464, 943
-112, -521, 974
-79, -560, 1017
-79, -560, 1017
-,-,-
-1354, 1833, -753
-1768, 1997, -1117
-1998, 1996, -1079
-1936, 1272, -830
-1520, -304, -218
-938, -1680, 537
-533, -1998, 1347
-145, -1998, 1842
-14, -1998, 1998
-89, -1998, 1998
-179, -1998, 1998
-180, -1998, 1858
-313, -1947, 1739
-408, -1707, 1467
-438, -1451, 1246
-418, -1288, 1024
-291, -1255, 873
-200, -1254, 674
-132, -1325, 462
-166, -1438, 282
-301, -1533, 211
-431, -1592, 130
-589, -1501, 57
-812, -1167, 3
-1031, -705, 103
-985, -399, 435
-636, 126, 945
-317, 809, 1353
-440, 1317, 1875
-641, 1367, 1998
-593, 957, 1998
-269, 314, 1995
82, -236, 1687
184, -399, 1247
148, -430, 997
31, -509, 962
31, -509, 962
-129, -517, 1016
-225, -473, 1032
-,-,-
-61, 385, 76
-744, 783, -294
-1729, 1757, -712
-1998, 1997, -1434
-1998, 1997, -1997
-1998, 1955, -1997
-1871, -145, -1192
-765, -1998, 1952
-218, -1998, 1998
-150, -1998, 1998
-351, -1998, 1998
-412, -1998, 1998
-540, -1998, 1998
-570, -1998, 1938
-522, -1998, 1699
-455, -1998, 1177
-380, -1998, 825
-428, -1998, 699
-639, -1998, 789
-940, -1599, 788
-1098, -572, 645
-902, 531, 654
-848, 1619, 1179
-1298, 1997, 1916
-1819, 1997, 1998
-1549, 1930, 1998
-499, 925, 1716
249, 78, 1083
475, -237, 729
451, -280, 616
451, -280, 616
340, -290, 649
190, -290, 781
28, -219, 944
-106, -157, 1161
-202, -153, 1320
-,-,-
-233, 340, -304
-233, 340, -304
-771, 1002, -347
-1554, 1891, -169
-1998, 1997, 47
-1998, 1997, -180
-1998, 1779, -583
-1849, -334, -89
-872, -1926, 1369
-155, -1998, 1998
571, -1998, 1998
304, -1998, 1998
41, -1998, 1889
41, -1998, 1889
-185, -1998, 1546
-541, -1998, 1441
-641, -1998, 1340
-415, -1998, 718
-401, -1965, 517
-466, -1765, 405
-466, -1765, 405
-602, -1466, 423
-679, -1147, 303
-752, -731, 368
-693, -108, 702
-667, 471, 1207
-872, 1212, 1807
-1251, 1684, 1998
-1198, 1541, 1998
-781, 961, 1966
-226, 284, 1491
182, -237, 1078
258, -338, 742
243, -354, 778
151, -346, 881
25, -302, 1063
-73, -292, 1183
-106, -286, 1232
-,-,-
-341, 635, 150
-552, 893, -144
-1048, 1725, -303
-1640, 1997, -407
-1970, 1997, -716
-1975, 1891, -819
-1784, 791, -313
-1449, -628, 641
-958, -1804, 1652
-183, -1998, 1998
51, -1998, 1998
119, -1998, 1998
332, -1998, 1998
419, -1998, 1787
322, -1998, 1619
130, -1997, 1494
25, -1902, 1087
18, -1738, 670
63, -1741, 354
-11, -1754, 221
-136, -1908, 138
-346, -1998, 277
-660, -1919, 430
-870, -1751, 396
-929, -956, 428
-929, -956, 428
-1002, -112, 800
-1235, 665, 1524
-1641, 1113, 1995
-1539, 1507, 1998
-1103, 1474, 1998
-171, 512, 1421
-171, 512, 1421
191, 152, 1154
237, 102, 971
193, -15, 972
137, -200, 1177
55, -275, 1312
-25, -189, 1352
-105, -100, 1346
-95, -120, 1369
-34, -207, 1384
-,-,-
-922, 1574, -302
-1510, 1997, -431
-1986, 1997, -659
-1998, 1694, -674
-989, -1902, 1351
-329, -1998, 1998
200, -1998, 1998
503, -1998, 1998
284, -1998, 1998
90, -1998, 1998
-65, -1998, 1705
-262, -1998, 1572
-309, -1998, 1201
-323, -1961, 955
-338, -1814, 524
-330, -1712, 245
-339, -1665, 213
-378, -1628, 290
-521, -1355, 419
-647, -695, 631
-647, -695, 631
-526, 243, 951
-711, 1158, 1497
-1268, 1911, 1983
-1440, 1961, 1998
-1046, 1327, 1998
-387, 481, 1816
148, -119, 1220
403, -402, 946
383, -453, 860
205, -393, 905
20, -335, 1015
-94, -370, 1166
-114, -449, 1332
-115, -473, 1449
-,-,-
-663, 1098, -34
-690, 1307, -245
-688, 1470, -388
-691, 1331, -402
-670, 945, -208
-580, 411, -79
-579, -241, 434
-424, -1109, 942
-116, -1973, 1478
-63, -1998, 1914
-435, -1998, 1998
-559, -1998, 1998
-571, -1998, 1910
-663, -1998, 1973
-618, -1998, 1824
-401, -1998, 1543
-237, -1998, 1036
-154, -1998, 651
-234, -1998, 494
-415, -1998, 357
-712, -1857, 365
-976, -1348, 301
-1080, -551, 299
-860, 521, 636
-1072, 1707, 1031
-1662, 1997, 1787
-1865, 1997, 1998
-1336, 1858, 1998
-494, 927, 1714
219, 61, 1216
491, -339, 808
535, -559, 743
402, -609, 791
202, -561, 890
202, -561, 890
43, -510, 1016
-67, -448, 1123
-125, -401, 1274
-,-,-
-347, 948, 86
-762, 1789, -122
-1402, 1997, -266
-1918, 1997, -402
-1998, 1619, -417
-1865, -128, 56
-1231, -1712, 772
-704, -1998, 1275
-375, -1998, 1904
-20, -1998, 1998
121, -1998, 1998
120, -1998, 1991
45, -1991, 1721
-105, -1828, 1484
-341, -1649, 1444
-429, -1532, 1150
-429, -1535, 1029
-353, -1576, 647
-357, -1745, 374
-407, -1879, 203
-511, -1681, 150
-583, -1351, 36
-648, -982, 87
-621, -521, 328
-611, 226, 709
-790, 900, 1352
-1072, 1190, 1946
-1092, 1079, 1998
-855, 796, 1998
-542, 538, 1802
-248, 235, 1409
-18, -104, 1141
34, -271, 993
34, -271, 993
-14, -275, 935
-98, -275, 903
-186, -266, 989
-249, -300, 1115
-273, -328, 1260
-289, -345, 1305
-293, -361, 1395
-,-,-
-449, 809, 148
-949, 1382, -16
-1566, 1959, 204
-1966, 1997, 215
-1998, 1997, -214
-1835, 1406, -450
-1585, 43, -282
-1144, -1557, 233
-362, -1998, 825
286, -1998, 1628
129, -1998, 1998
-218, -1998, 1998
-501, -1998, 1980
-760, -1998, 1914
-797, -1998, 1979
-572, -1998, 1922
-375, -1839, 1307
-305, -1539, 701
-255, -1463, 461
-302, -1436, 401
-412, -1294, 411
-518, -955, 456
-543, -350, 611
-565, 313, 982
-896, 956, 1242
-1252, 1668, 1545
-1249, 1796, 1799
-977, 1343, 1778
-609, 657, 1475
-151, -7, 1221
116, -244, 913
227, -343, 765
200, -421, 808
200, -421, 808
85, -459, 883
-52, -435, 974
-140, -379, 1027
-152, -337, 1022
-117, -344, 1032
-81, -378, 1116
-69, -428, 1184
-51, -449, 1298
-,-,-
90, 525, -5
-137, 674, -82
-521, 942, -132
-935, 1452, -159
-1459, 1963, -99
-1862, 1997, -99
-1982, 1706, -182
-1870, 627, -99
-1530, -863, 510
-908, -1976, 1334
-134, -1998, 1955
296, -1998, 1998
333, -1998, 1998
189, -1998, 1944
-20, -1998, 1681
-284, -1998, 1768
-463, -1954, 1731
-544, -1723, 1467
-554, -1463, 1159
-415, -1505, 795
-291, -1624, 535
-249, -1635, 286
-273, -1464, 11
-387, -1051, -113
-521, -559, -150
-637, -35, 45
-836, 383, 725
-1324, 881, 1830
-1538, 1215, 1998
-1273, 1164, 1998
-806, 790, 1973
-336, 275, 1643
-45, -48, 1292
-3, -114, 1056
-3, -114, 1056
-64, -119, 941
-158, -192, 950
-252, -275, 1035
-317, -334, 1105
-338, -374, 1164
-334, -421, 1259
-,-,-
-115, 328, 383
-414, 759, 412
-875, 1591, 353
-1374, 1997, 140
-1740, 1997, -145
-1816, 1920, -319
-1650, 860, -280
-1297, -623, -41
-765, -1856, 611
-125, -1998, 1468
533, -1998, 1997
416, -1998, 1979
95, -1998, 1998
-222, -1998, 1911
-421, -1998, 1901
-418, -1998, 1943
-325, -1998, 1685
-255, -1930, 973
